"t","Scenario","Demand"
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",818.842528629428
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",815.697972354883
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",814.834422079925
2032,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",814.834422079925
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",1094.69687488512
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",1090.63701579996
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",1086.57715671479
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",1082.51729762962
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",1098.75673397029
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",1078.45743854445
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",1074.39757945929
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",1070.53230527864
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",1069.47530025868
2032,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",1069.47530025868
2032,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",677.239770740115
2032,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",674.544452318635
2032,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",671.849133897156
